date,temperature,rainfall,humidity
2010-03-18,34.87473335,8.54842151,53.89560073
2010-03-19,34.14298985,8.944752926,42.27825399
2010-03-20,34.96200497,8.649087293,57.69319243
2010-03-21,30.83792687,9.657714679,51.10480202
2010-03-22,34.40539439,9.783353571,46.94717777
2010-03-23,35.58771957,6.758516529,58.43185563
2010-03-24,37.85511304,9.572983058,48.92481007
2010-03-25,33.88568166,6.424723542,52.31222555
2010-03-26,33.32519186,9.019466408,61.01023086
2010-03-27,33.95567587,8.999815383,46.30626135
2010-03-28,36.80405397,5.134846731,45.36564045
2010-03-29,35.64185643,8.072016295,54.05351961
2010-03-30,33.9329797,7.159659635,58.13494361
2010-03-31,36.02421989,6.653264106,44.19857206
2010-04-01,35.1940625,9.745871522,53.79385295
2010-04-02,36.93645657,6.666449473,54.34796863
2010-04-03,33.59135662,6.363993595,40.83727081
2010-04-04,34.33347286,7.612929602,54.81830968
2010-04-05,34.1949553,8.452859392,54.90428066
2010-04-06,32.03955912,7.136371051,48.66058043
2010-04-07,35.54329367,9.022072892,56.18239531
2010-04-08,35.45467904,7.991980314,55.3070833
2010-04-09,34.92136755,3.850549011,49.84761137
2010-04-10,34.41760164,6.245387144,46.78517227
2010-04-11,32.02874002,6.117941666,43.8918842
2010-04-12,33.98797487,7.600282472,48.2851624
2010-04-13,34.11070788,2.863994231,51.04214653
2010-04-14,33.15555097,10.54417941,46.29633817
2010-04-15,34.39861054,7.436139156,36.65716839
2010-04-16,35.48747954,6.781364534,53.71935497
2010-04-17,38.40707729,8.248388534,48.06175452
2010-04-18,34.9363338,9.909068288,44.95118824
2010-04-19,35.05191075,7.616844476,50.87767181
2010-04-20,34.33472397,7.650693057,53.9616151
2010-04-21,30.590069,6.339893626,32.07945475
2010-04-22,34.31578571,5.847616186,48.01504345
2010-04-23,34.42769973,5.261943804,38.46938656
2010-04-24,39.16939145,4.651912035,47.86135882
2010-04-25,33.79111433,4.775737878,45.77295239
2010-04-26,34.70914099,3.695365175,48.08386442
2010-04-27,33.96413448,5.522118332,42.18538203
2010-04-28,31.62103683,3.023462091,35.09634703
2010-04-29,36.16621886,5.751213077,41.99623819
2010-04-30,35.30398811,5.324579471,46.07251653
2010-05-01,35.29912708,5.513603095,48.910169
2010-05-02,31.81264637,4.424040675,37.77377042
2010-05-03,36.34881032,9.736505059,48.57279855
2010-05-04,30.64878845,7.07532891,40.00761228
2010-05-05,34.53296898,3.082271447,44.87366474
2010-05-06,37.64445324,5.212332554,40.33140643
2010-05-07,31.18430786,3.86500702,43.61626297
2010-05-08,31.932204,3.169348532,46.9944564
2010-05-09,33.16113137,2.595103445,36.23483147
2010-05-10,31.84954724,5.167797003,38.81043018
2010-05-11,29.64751355,3.411804419,42.98010198
2010-05-12,32.77601208,5.800184369,53.91385414
2010-05-13,30.40206085,5.753882285,37.44599572
2010-05-14,33.35940497,6.239062498,51.82402649
2010-05-15,30.45672707,2.814836248,51.51233175
2010-05-16,35.27663795,4.721958931,40.8760025
2010-05-17,30.48932952,4.873379638,39.74966132
2010-05-18,31.28868924,3.129537485,37.66352252
2010-05-19,33.43476853,2.599596739,40.67185384
2010-05-20,29.21891001,6.088353855,33.87391361
2010-05-21,32.00648344,3.932527751,40.42661747
2010-05-22,34.03483264,4.462864078,48.19820278
2010-05-23,28.07266168,2.19386879,37.57007987
2010-05-24,31.52211372,1.516592583,39.33932851
2010-05-25,31.53600622,2.410371354,31.96045805
2010-05-26,32.44149827,2.99805492,42.26546955
2010-05-27,28.26382126,1.50783607,41.65237556
2010-05-28,27.9549794,3.010039724,40.58911562
2010-05-29,31.49628752,0.413275303,39.1329515
2010-05-30,30.90126983,1.187796735,38.70564219
2010-05-31,30.66160961,3.796701321,42.63715421
2010-06-01,30.70531455,3.619141581,39.9476799
2010-06-02,28.50267763,2.049439557,41.63663137
2010-06-03,30.17610247,1.035107277,41.11260333
2010-06-04,30.14521188,0.945869955,45.63665817
2010-06-05,27.97648501,1.853039119,43.39224536
2010-06-06,32.98155242,3.306452031,40.96526151
2010-06-07,30.04122543,3.659563949,47.59266601
2010-06-08,26.55329577,1.450728716,42.10742834
2010-06-09,30.09018687,0.394449613,46.5423536
2010-06-10,26.66777397,2.456467659,43.06962889
2010-06-11,30.03029233,0.750286452,30.84861224
2010-06-12,30.61127598,1.13998989,46.61158242
2010-06-13,26.48970577,3.837976374,40.7983913
2010-06-14,29.89388045,3.024362167,39.90372787
2010-06-15,28.62786861,1.95523034,41.61711307
2010-06-16,29.28077525,-0.254057335,38.53818922
2010-06-17,31.26380777,1.907459858,41.4568315
2010-06-18,26.81228047,3.121905132,37.42672015
2010-06-19,25.62773683,0.903051738,46.82768707
2010-06-20,25.18770004,3.432803465,39.96440172
2010-06-21,25.16604529,3.285945297,38.70120828
2010-06-22,26.47386671,3.784204158,36.07702806
2010-06-23,27.14029592,1.689346914,42.13878425
2010-06-24,26.84086337,2.056563781,41.82937986
2010-06-25,27.77095657,3.241884459,42.94056805
2010-06-26,25.97137128,1.737971277,35.97241673
2010-06-27,28.68093295,0.262471523,33.21859927
2010-06-28,25.07281911,0.290131785,44.47385445
2010-06-29,30.87056066,1.270598091,48.89602754
2010-06-30,26.5095191,-1.072045715,36.47346042
2010-07-01,23.37175486,0.601164448,49.69029601
2010-07-02,22.77214503,2.414369696,43.30591587
2010-07-03,25.70676043,-2.562581987,41.9996845
2010-07-04,24.1228521,2.982038697,40.2012174
2010-07-05,25.82586821,2.321173641,35.42561044
2010-07-06,25.17261046,-0.093445171,47.45131338
2010-07-07,23.90897468,1.371182374,38.80429113
2010-07-08,22.18982249,0.522028927,38.9580733
2010-07-09,20.68282378,2.324832412,47.99660178
2010-07-10,22.64897813,1.917750515,33.80694306
2010-07-11,25.08472746,-1.69115122,35.79373302
2010-07-12,23.63052163,1.256437975,43.51582811
2010-07-13,20.54179354,0.035062391,45.27255647
2010-07-14,23.2111527,0.437092663,46.43424116
2010-07-15,23.46757806,-0.808685503,42.71074705
2010-07-16,20.76206332,2.877904073,57.0854355
2010-07-17,22.67079528,1.789323159,43.51258466
2010-07-18,22.31411068,-0.905480674,43.72112493
2010-07-19,19.74693121,-1.821373091,41.11761242
2010-07-20,22.58450431,-0.42017127,45.95398436
2010-07-21,22.82748423,0.789321192,48.64550667
2010-07-22,23.70997936,0.478546379,51.82911673
2010-07-23,23.4904668,1.980053812,38.60953552
2010-07-24,18.46758161,1.26880299,45.07484246
2010-07-25,19.18844715,1.523302517,48.79125769
2010-07-26,21.93651095,0.545718828,49.74993102
2010-07-27,21.7775685,-2.040560438,47.10819746
2010-07-28,21.62490753,-0.260739459,50.05221466
2010-07-29,28.14639605,1.613835515,43.5636674
2010-07-30,21.43018594,-0.061216336,55.67007795
2010-07-31,22.40840421,0.764547608,53.11934647
2010-08-01,21.89558539,-0.472887748,41.71073177
2010-08-02,21.14215859,-1.542680322,43.34244706
2010-08-03,19.06216103,-0.184694915,43.76928826
2010-08-04,21.06553406,0.463657588,52.68293995
2010-08-05,17.85845695,-0.98219833,43.16181704
2010-08-06,18.78864011,-0.349505581,48.22578603
2010-08-07,18.15142038,-1.400925134,52.45288002
2010-08-08,19.14750765,1.692824705,50.14988877
2010-08-09,23.47647113,-0.420561235,52.0793372
2010-08-10,14.97784147,2.20889614,45.76279787
2010-08-11,19.95197325,2.332997807,54.37563479
2010-08-12,15.22300469,-0.070109915,48.64740292
2010-08-13,17.37549763,-1.448164706,50.40491895
2010-08-14,20.3701671,-3.04982657,53.53359317
2010-08-15,18.19574777,-2.113065317,53.1795112
2010-08-16,15.78867434,-1.948338439,53.10537954
2010-08-17,16.39262344,2.198990043,49.55578324
2010-08-18,19.06361996,0.325336991,52.1365909
2010-08-19,16.12704663,0.75775809,53.97256281
2010-08-20,17.9062489,-3.134098775,47.41531488
2010-08-21,17.45225755,-1.5758121,52.30886419
2010-08-22,15.94795889,1.577778093,56.89231014
2010-08-23,21.43138963,0.704748852,48.90060472
2010-08-24,18.30600941,0.082609262,61.40596932
2010-08-25,12.88491536,1.180901913,62.30769767
2010-08-26,17.20752812,2.818939024,50.07164603
2010-08-27,15.41288508,0.066655937,63.42436179
2010-08-28,18.34561188,0.536615261,56.25821714
2010-08-29,14.96246795,0.75715029,59.40945538
2010-08-30,16.22730542,4.093456574,55.17517989
2010-08-31,17.37855328,-2.605373187,62.6159057
2010-09-01,18.0144472,1.608185329,60.37399052
2010-09-02,13.79928515,0.45214578,54.61608386
2010-09-03,15.4504243,1.516801688,53.20455897
2010-09-04,15.09171647,-0.275835719,52.07306288
2010-09-05,14.65978351,0.681625732,60.65847536
2010-09-06,19.42486218,1.868297177,62.92539829
2010-09-07,16.63412716,5.517898839,63.6621257
2010-09-08,13.23532487,2.109170221,60.16152721
2010-09-09,17.52848458,-0.325184287,55.31036312
2010-09-10,19.87549893,0.362273776,58.02855955
2010-09-11,17.63731909,0.36997723,67.54383849
2010-09-12,12.47764427,-1.590010831,59.70158615
2010-09-13,14.49472189,0.662828806,63.18382121
2010-09-14,17.94664413,2.31285636,57.42975377
2010-09-15,13.94995558,-0.640964809,64.83136247
2010-09-16,16.20826103,2.900983144,61.19953254
2010-09-17,16.82808614,2.118885213,69.05999347
2010-09-18,13.38603355,0.345907356,68.03155913
2010-09-19,15.08481237,1.296049995,62.02134775
2010-09-20,8.6881998,3.967948928,64.20133081
2010-09-21,13.09174322,2.733925947,62.41241061
2010-09-22,14.60808779,1.710915254,58.4026353
2010-09-23,12.593293,1.406328873,61.54276889
2010-09-24,18.33225412,1.943840767,67.14951989
2010-09-25,12.18866413,1.128294795,68.11135808
2010-09-26,14.15332201,-1.193251357,67.55250578
2010-09-27,15.28230955,5.095972208,65.62378878
2010-09-28,17.89374942,2.335404555,72.11836137
2010-09-29,12.13281289,2.770208283,68.08910366
2010-09-30,17.32716092,2.157533796,71.60372625
2010-10-01,15.02055872,1.213944799,59.53224792
2010-10-02,13.03929768,2.110753002,49.10029937
2010-10-03,15.93170684,0.06434081,70.43983617
2010-10-04,15.41376518,5.953607569,62.20299008
2010-10-05,13.82631651,0.761484244,68.56771841
2010-10-06,15.18041421,1.14128448,68.41979672
2010-10-07,14.28719374,2.105511493,78.16464739
2010-10-08,15.3048126,4.775342293,72.52195892
2010-10-09,16.4249364,2.942959708,71.64248518
2010-10-10,18.29853921,1.145576014,75.28615553
2010-10-11,12.67963083,4.960463455,73.22840788
2010-10-12,19.45300205,4.255202308,69.37888127
2010-10-13,11.31734099,4.046644874,77.30253491
2010-10-14,14.95542526,4.393406694,66.67075404
2010-10-15,16.47599519,6.992658956,74.10646913
2010-10-16,15.90458436,6.760543004,65.01941162
2010-10-17,14.14330312,2.535061752,74.04022701
2010-10-18,15.02140723,6.083621543,74.24484482
2010-10-19,14.50343297,4.305606314,81.91762518
2010-10-20,14.36530661,4.562933804,65.96192385
2010-10-21,17.30064361,1.359671234,71.02971506
2010-10-22,16.37565868,3.726612758,78.39076207
2010-10-23,14.33876397,2.847371545,76.19290453
2010-10-24,17.58948687,5.393387261,75.65251032
2010-10-25,16.47331916,5.842863386,70.20060233
2010-10-26,17.55558611,1.209683023,72.2530456
2010-10-27,17.26294899,4.373731248,81.65369268
2010-10-28,14.42219651,6.175122579,75.38772018
2010-10-29,15.03896282,4.298009089,77.7342071
2010-10-30,17.73567016,5.757445251,75.48891056
2010-10-31,17.54617698,5.276519844,70.35210785
2010-11-01,16.37055723,5.348257997,81.13445035
2010-11-02,16.73648385,4.514839855,79.17454389
2010-11-03,19.14914574,3.183008957,88.37461366
2010-11-04,15.50515096,3.411650449,71.95157813
2010-11-05,17.87942923,6.24401211,81.32035897
2010-11-06,16.48022411,5.295155057,70.82268493
2010-11-07,16.55102671,5.14410483,78.3348978
2010-11-08,19.28809714,4.801839389,82.59325821
2010-11-09,18.84787419,5.065562748,67.50736191
2010-11-10,18.932871,7.179230192,76.99539267
2010-11-11,20.02789953,5.191332443,75.35068419
2010-11-12,17.57228681,3.767731855,74.79824099
2010-11-13,19.00973571,6.979706016,80.3699603
2010-11-14,17.1430261,5.641556695,84.1777298
2010-11-15,18.53176648,6.080327656,78.03280796
2010-11-16,17.74513062,8.528657315,79.84599296
2010-11-17,18.32346426,6.170173939,79.50388753
2010-11-18,19.44587786,6.718159319,79.04953418
2010-11-19,16.74721245,4.598987015,73.69633422
2010-11-20,22.69847894,6.120451334,84.78212869
2010-11-21,16.63364223,7.446398189,80.80703959
2010-11-22,16.35115529,4.280748131,81.39089905
2010-11-23,21.23145305,6.996297776,75.46361879
2010-11-24,20.63605852,6.926935876,77.27396314
2010-11-25,20.4402369,6.917873388,78.7574933
2010-11-26,20.58967346,8.491323535,72.02982078
2010-11-27,19.45115332,7.516312386,71.3167149
2010-11-28,17.82543954,9.310234902,76.80373477
2010-11-29,19.91745304,5.680594983,82.46479676
2010-11-30,18.55896714,7.452075001,76.62534186
2010-12-01,22.01248397,7.451431037,74.82994456
2010-12-02,19.91854684,5.796702956,75.87758011
2010-12-03,18.7135029,8.910169694,77.69542218
2010-12-04,19.8749349,11.03714603,78.21804723
2010-12-05,21.49810698,7.598280185,90.82423437
2010-12-06,19.70061487,8.454196667,85.27308988
2010-12-07,19.34067932,7.895519405,85.12129051
2010-12-08,21.63074036,6.769620906,85.8318293
2010-12-09,21.79268771,5.17927216,74.98040752
2010-12-10,20.44935243,6.921304601,73.8423543
2010-12-11,20.68269439,5.960696475,74.39357857
2010-12-12,22.25140326,10.67255301,86.56830828
2010-12-13,19.05461907,8.010577738,77.1217707
2010-12-14,19.30024812,7.73026241,73.55701649
2010-12-15,20.84352998,9.647808475,77.6090129
2010-12-16,22.01957275,6.695405384,78.51530624
2010-12-17,23.23508747,7.290689299,80.98890027
2010-12-18,25.7314973,8.605027439,80.83426722
2010-12-19,24.66427425,10.10696821,75.36548568
2010-12-20,22.79785584,9.376181945,82.85576668
2010-12-21,23.24903614,9.054907977,76.14685649
2010-12-22,21.45185306,8.857271572,78.47105022
2010-12-23,23.59018601,9.397015188,82.59020509
2010-12-24,23.22060227,9.154582164,75.84545411
2010-12-25,24.61442015,7.361444335,76.10038413
2010-12-26,22.48589013,9.02866397,81.79244717
2010-12-27,25.35066876,7.40098124,74.42682575
2010-12-28,27.54928115,9.183918435,76.66737043
2010-12-29,24.43826359,8.390899356,81.24037134
2010-12-30,25.63128988,12.96930191,88.59698197
2010-12-31,26.38028798,9.147513348,81.21297106
2011-01-01,24.36969262,7.14687429,80.40318723
2011-01-02,25.79240108,9.096581713,80.54269058
2011-01-03,25.54138147,10.12023499,72.36612473
2011-01-04,25.88337647,11.89330125,78.14819884
2011-01-05,24.31362842,8.539836327,77.25431531
2011-01-06,26.08003732,7.089821635,78.83884614
2011-01-07,27.19807703,10.72684516,77.63613349
2011-01-08,29.27507494,7.467483717,78.76970805
2011-01-09,28.46162986,8.919595923,75.12649082
2011-01-10,31.01929636,9.221490343,76.78454474
2011-01-11,25.34757197,9.536197451,70.1551439
2011-01-12,28.79568627,10.70574575,74.49270856
2011-01-13,27.58589914,8.676514664,82.83960243
2011-01-14,31.76633353,9.319945936,77.26795893
2011-01-15,25.93693638,9.736306251,75.35315007
2011-01-16,26.04013789,10.00787087,84.7176292
2011-01-17,26.68603904,9.954559402,68.20758043
2011-01-18,23.8014208,10.48474735,69.23477174
2011-01-19,27.16118657,11.11798655,83.11152053
2011-01-20,26.85696367,10.46122923,74.53937123
2011-01-21,28.83754879,10.57126335,72.85401422
2011-01-22,29.38075738,7.534708058,67.82410229
2011-01-23,32.60897574,9.999087736,75.80770456
2011-01-24,30.91572757,10.65725188,76.03660103
2011-01-25,28.01812871,11.04418348,67.58296302
2011-01-26,27.53092658,8.923559641,72.09132143
2011-01-27,30.46613176,8.983370631,70.84859398
2011-01-28,26.99503629,9.119148981,73.53582088
2011-01-29,33.45025593,10.79181552,66.38581424
2011-01-30,32.29663574,11.54343312,77.96438249
2011-01-31,29.14835813,9.385358828,76.00287555
2011-02-01,26.80788702,11.36094932,69.32360517
2011-02-02,33.08779646,10.18520112,69.76981486
2011-02-03,30.29527344,9.813046683,69.87900746
2011-02-04,33.14265019,9.680411499,66.37565575
2011-02-05,27.61914742,11.11393652,67.75308934
2011-02-06,29.74851682,10.477438,68.31896811
2011-02-07,31.0952561,13.39638284,77.4318798
2011-02-08,31.31442867,8.696404693,73.79507168
2011-02-09,30.45419207,10.74251705,73.42701061
2011-02-10,32.73199548,9.160714473,70.29252815
2011-02-11,29.48110532,8.63826887,62.54292623
2011-02-12,31.45967722,9.912117528,67.60635799
2011-02-13,32.11111894,10.11920544,72.34819264
2011-02-14,33.02346094,14.27373966,60.88414287
2011-02-15,33.53979598,9.602112274,70.03582148
2011-02-16,29.9871562,8.163469022,78.1416603
2011-02-17,29.28594189,10.24721956,71.51132156
2011-02-18,35.02507452,6.703276283,72.9441703
2011-02-19,33.24768611,9.653407161,66.63576408
2011-02-20,31.1971752,9.790066475,70.05213294
2011-02-21,35.90526246,10.93120307,61.29006542
2011-02-22,33.14080584,11.17160545,68.52406301
2011-02-23,35.37220525,8.926291206,67.48075036
2011-02-24,33.25042755,9.4248109,65.32118414
2011-02-25,37.33626138,8.469258852,70.11333671
2011-02-26,36.82238795,7.892685898,60.49999976
2011-02-27,32.90825576,10.01460296,61.91831429
2011-02-28,35.44131282,7.603015341,62.98974441
2011-03-01,34.87839148,8.853748767,57.02246719
2011-03-02,36.41182666,7.94389739,62.96262643
2011-03-03,31.82907013,10.22083764,52.89021765
2011-03-04,35.21277802,12.05680982,66.37610539
2011-03-05,36.03666244,7.35934413,61.03064436
2011-03-06,30.47882972,6.487982153,57.8488815
2011-03-07,31.7036211,9.034698767,55.93723213
2011-03-08,30.06281553,9.198843928,58.59192687
2011-03-09,33.67089921,9.455317102,62.8619121
2011-03-10,35.71050135,8.408655262,61.81527165
2011-03-11,37.34308639,8.726776538,55.20512385
2011-03-12,34.54675014,9.52740705,54.15922756
2011-03-13,37.71319497,10.4840155,61.33100904
2011-03-14,31.75036225,5.936861161,54.09244692
2011-03-15,31.15558339,8.260943713,57.66208155
2011-03-16,34.50020244,9.078854343,57.64043618
2011-03-17,35.42553027,7.323851656,58.24198645
2011-03-18,34.63524972,11.23914829,60.63402405
2011-03-19,30.60612035,7.629777733,49.68993708
2011-03-20,34.60024334,8.460390544,46.11221887
2011-03-21,32.2041257,9.294756,52.49532649
2011-03-22,36.18408327,7.511163464,64.0061354
2011-03-23,35.60669092,5.56459194,64.77677638
2011-03-24,33.01956538,7.626842516,63.49078468
2011-03-25,33.89448826,9.748389016,53.04066398
2011-03-26,32.82375203,7.632339886,44.7674435
2011-03-27,34.83383177,6.800555754,41.63714483
2011-03-28,36.88353437,9.390330382,49.95844081
2011-03-29,33.01290212,7.436385081,51.71662051
2011-03-30,36.00059314,7.097162585,58.89063379
2011-03-31,33.93716978,8.015596128,56.40930795
2011-04-01,33.41416173,8.87571834,52.89242966
2011-04-02,34.78510587,11.21953848,46.99374708
2011-04-03,32.92497816,8.81441315,46.32917544
2011-04-04,33.88149855,9.239147141,52.09644143
2011-04-05,32.58341582,6.665525474,54.00650616
2011-04-06,38.89603928,5.810041771,52.17891461
2011-04-07,35.02158021,7.366014098,44.7476737
2011-04-08,33.53311748,7.356271694,52.87814357
2011-04-09,35.33910046,5.500096878,51.46157658
2011-04-10,34.6621198,6.776645795,43.68906719
2011-04-11,34.4175423,7.559681218,44.83441881
2011-04-12,36.05759892,7.421831134,51.91545982
2011-04-13,36.31115234,7.557651596,47.02081425
2011-04-14,33.69910321,7.157111945,55.86295898
2011-04-15,33.56954549,5.879087025,50.15031979
2011-04-16,34.12927444,5.787198388,44.94262956
2011-04-17,30.03086316,4.677609863,47.05961041
2011-04-18,31.55679605,9.070749768,47.16622768
2011-04-19,37.2705585,6.330900056,42.9499283
2011-04-20,37.77355123,5.890193829,41.77548113
2011-04-21,33.92953935,4.750670467,49.59596207
2011-04-22,35.52192739,10.46339167,50.07009169
2011-04-23,34.92973962,4.365644922,48.62153996
2011-04-24,40.40066884,5.247808134,52.94239675
2011-04-25,36.41498608,6.430014282,42.42445019
2011-04-26,33.85021112,6.62151857,53.27658561
2011-04-27,32.12247714,7.072823591,40.17701451
2011-04-28,30.74550027,8.261876218,39.39911977
2011-04-29,34.2875005,6.224074774,35.44828474
2011-04-30,32.28742055,3.795029183,41.80930178
2011-05-01,30.87255577,4.90778246,41.31459567
2011-05-02,32.33827551,5.668986589,46.26261333
2011-05-03,31.38012569,8.223553566,44.65695112
2011-05-04,36.82677384,2.938446842,37.28210687
2011-05-05,35.12253431,6.752949955,41.09778414
2011-05-06,33.2475967,5.132901977,41.02356609
2011-05-07,36.12526879,6.033762037,33.8254986
2011-05-08,33.21953608,4.538076047,37.63033459
2011-05-09,31.23926024,3.341562607,38.5158337
2011-05-10,35.90274671,5.645781136,49.37808476
2011-05-11,33.8266605,5.415521313,43.01254262
2011-05-12,30.56439382,5.806530781,45.2167796
2011-05-13,32.14599092,4.24325201,34.26876679
2011-05-14,30.6609836,3.278457885,47.59442947
2011-05-15,29.52997608,1.755235905,47.99572555
2011-05-16,34.02912423,5.237970417,31.37083342
2011-05-17,35.87466938,4.560532537,37.71384033
2011-05-18,29.13567712,2.392130798,43.60267638
2011-05-19,32.93367257,2.949394166,44.23480876
2011-05-20,30.3793535,2.973934638,37.51503712
2011-05-21,30.5773128,1.36680729,39.28031525
2011-05-22,30.23575928,2.282388857,37.72689611
2011-05-23,29.55964661,1.726237272,41.17759541
2011-05-24,31.24988926,2.726800765,46.52884268
2011-05-25,29.3543404,2.156499768,36.61094963
2011-05-26,31.41876617,0.74357962,45.3992616
2011-05-27,30.63724646,6.138051427,36.42160677
2011-05-28,30.11799653,4.903618033,36.03246776
2011-05-29,28.63727706,1.777503953,44.31005984
2011-05-30,29.15375782,3.276499964,44.77911367
2011-05-31,31.67140636,3.416532084,44.38470272
2011-06-01,31.01425251,4.500084583,33.51277586
2011-06-02,27.90761658,1.409347165,37.73201712
2011-06-03,29.91025969,4.199913917,44.1526322
2011-06-04,31.06184118,1.665117326,40.22723094
2011-06-05,26.06637728,0.409147881,34.63881064
2011-06-06,30.33672378,3.425879133,42.29254199
2011-06-07,27.76831207,4.203333048,36.42651956
2011-06-08,30.0771001,6.077389779,48.97870994
2011-06-09,27.25056134,0.325100354,47.74174747
2011-06-10,25.00737311,3.10308173,43.05540298
2011-06-11,25.20103825,1.370887042,46.86324116
2011-06-12,28.39025472,3.092406914,40.41136535
2011-06-13,28.65051541,-0.355672088,43.94969757
2011-06-14,26.15849494,-0.11046564,47.5521032
2011-06-15,29.07949167,0.554456637,41.43786474
2011-06-16,24.3136148,1.772267235,38.98716917
2011-06-17,27.33806221,0.628743107,31.79857741
2011-06-18,24.8810243,2.516500711,39.97043285
2011-06-19,25.83153694,3.006844164,44.5734417
2011-06-20,27.06152624,2.305498641,45.26050943
2011-06-21,25.07683913,3.775008822,43.13595282
2011-06-22,25.85895904,1.912344854,37.99516167
2011-06-23,28.47057759,-0.593862842,30.91079746
2011-06-24,25.13369804,3.220541001,38.41776887
2011-06-25,27.7879743,0.212869173,39.47672062
2011-06-26,23.68595379,2.432508121,39.54403133
2011-06-27,26.83347315,3.374924009,44.31728705
2011-06-28,28.48527001,1.647978056,51.27428
2011-06-29,20.48693333,-1.331472559,42.09046424
2011-06-30,23.66439389,-0.513521832,40.52156959
2011-07-01,26.24021422,2.800169522,40.44698053
2011-07-02,24.50783926,0.51586499,42.50828441
2011-07-03,25.48410734,0.843659092,37.89353022
2011-07-04,23.3618073,1.818552168,42.78995368
2011-07-05,24.5710468,1.682096607,44.60226222
2011-07-06,23.91478074,1.014401471,43.56110112
2011-07-07,26.39019663,0.243093575,44.97003261
2011-07-08,24.39225162,0.048304668,45.02584473
2011-07-09,24.38772355,1.766695097,34.17748682
2011-07-10,22.7182541,1.274080098,46.40621108
2011-07-11,22.39671742,0.023004864,40.05664785
