date,temperature,rainfall,humidity
04-05-2010,30.64878845,7.07532891,40.00761228
05-05-2010,34.53296898,3.082271447,44.87366474
06-05-2010,37.64445324,5.212332554,40.33140643
07-05-2010,31.18430786,3.86500702,43.61626297
08-05-2010,31.932204,3.169348532,46.9944564
09-05-2010,33.16113137,2.595103445,36.23483147
10-05-2010,31.84954724,5.167797003,38.81043018
11-05-2010,29.64751355,3.411804419,42.98010198
12-05-2010,32.77601208,5.800184369,53.91385414
13-05-2010,30.40206085,5.753882285,37.44599572
14-05-2010,33.35940497,6.239062498,51.82402649
15-05-2010,30.45672707,2.814836248,51.51233175
16-05-2010,35.27663795,4.721958931,40.8760025
17-05-2010,30.48932952,4.873379638,39.74966132
18-05-2010,31.28868924,3.129537485,37.66352252
19-05-2010,33.43476853,2.599596739,40.67185384
20-05-2010,29.21891001,6.088353855,33.87391361
21-05-2010,32.00648344,3.932527751,40.42661747
22-05-2010,34.03483264,4.462864078,48.19820278
23-05-2010,28.07266168,2.19386879,37.57007987
24-05-2010,31.52211372,1.516592583,39.33932851
25-05-2010,31.53600622,2.410371354,31.96045805
26-05-2010,32.44149827,2.99805492,42.26546955
27-05-2010,28.26382126,1.50783607,41.65237556
28-05-2010,27.9549794,3.010039724,40.58911562
29-05-2010,31.49628752,0.413275303,39.1329515
30-05-2010,30.90126983,1.187796735,38.70564219
31-05-2010,30.66160961,3.796701321,42.63715421
01-06-2010,30.70531455,3.619141581,39.9476799
02-06-2010,28.50267763,2.049439557,41.63663137
03-06-2010,30.17610247,1.035107277,41.11260333
04-06-2010,30.14521188,0.945869955,45.63665817
05-06-2010,27.97648501,1.853039119,43.39224536
06-06-2010,32.98155242,3.306452031,40.96526151
07-06-2010,30.04122543,3.659563949,47.59266601
08-06-2010,26.55329577,1.450728716,42.10742834
09-06-2010,30.09018687,0.394449613,46.5423536
10-06-2010,26.66777397,2.456467659,43.06962889
11-06-2010,30.03029233,0.750286452,30.84861224
12-06-2010,30.61127598,1.13998989,46.61158242
13-06-2010,26.48970577,3.837976374,40.7983913
14-06-2010,29.89388045,3.024362167,39.90372787
15-06-2010,28.62786861,1.95523034,41.61711307
16-06-2010,29.28077525,-0.254057335,38.53818922
17-06-2010,31.26380777,1.907459858,41.4568315
18-06-2010,26.81228047,3.121905132,37.42672015
19-06-2010,25.62773683,0.903051738,46.82768707
20-06-2010,25.18770004,3.432803465,39.96440172
21-06-2010,25.16604529,3.285945297,38.70120828
22-06-2010,26.47386671,3.784204158,36.07702806
23-06-2010,27.14029592,1.689346914,42.13878425
24-06-2010,26.84086337,2.056563781,41.82937986
25-06-2010,27.77095657,3.241884459,42.94056805
26-06-2010,25.97137128,1.737971277,35.97241673
27-06-2010,28.68093295,0.262471523,33.21859927
28-06-2010,25.07281911,0.290131785,44.47385445
29-06-2010,30.87056066,1.270598091,48.89602754
30-06-2010,26.5095191,-1.072045715,36.47346042
01-07-2010,23.37175486,0.601164448,49.69029601
02-07-2010,22.77214503,2.414369696,43.30591587
03-07-2010,25.70676043,-2.562581987,41.9996845
04-07-2010,24.1228521,2.982038697,40.2012174
05-07-2010,25.82586821,2.321173641,35.42561044
06-07-2010,25.17261046,-0.093445171,47.45131338
07-07-2010,23.90897468,1.371182374,38.80429113
08-07-2010,22.18982249,0.522028927,38.9580733
09-07-2010,20.68282378,2.324832412,47.99660178
10-07-2010,22.64897813,1.917750515,33.80694306
11-07-2010,25.08472746,-1.69115122,35.79373302
12-07-2010,23.63052163,1.256437975,43.51582811
13-07-2010,20.54179354,0.035062391,45.27255647
14-07-2010,23.2111527,0.437092663,46.43424116
15-07-2010,23.46757806,-0.808685503,42.71074705
16-07-2010,20.76206332,2.877904073,57.0854355
17-07-2010,22.67079528,1.789323159,43.51258466
18-07-2010,22.31411068,-0.905480674,43.72112493
19-07-2010,19.74693121,-1.821373091,41.11761242
20-07-2010,22.58450431,-0.42017127,45.95398436
21-07-2010,22.82748423,0.789321192,48.64550667
22-07-2010,23.70997936,0.478546379,51.82911673
23-07-2010,23.4904668,1.980053812,38.60953552
24-07-2010,18.46758161,1.26880299,45.07484246
25-07-2010,19.18844715,1.523302517,48.79125769
26-07-2010,21.93651095,0.545718828,49.74993102
27-07-2010,21.7775685,-2.040560438,47.10819746
28-07-2010,21.62490753,-0.260739459,50.05221466
29-07-2010,28.14639605,1.613835515,43.5636674
30-07-2010,21.43018594,-0.061216336,55.67007795
31-07-2010,22.40840421,0.764547608,53.11934647
01-08-2010,21.89558539,-0.472887748,41.71073177
02-08-2010,21.14215859,-1.542680322,43.34244706
03-08-2010,19.06216103,-0.184694915,43.76928826
04-08-2010,21.06553406,0.463657588,52.68293995
05-08-2010,17.85845695,-0.98219833,43.16181704
06-08-2010,18.78864011,-0.349505581,48.22578603
07-08-2010,18.15142038,-1.400925134,52.45288002
08-08-2010,19.14750765,1.692824705,50.14988877
09-08-2010,23.47647113,-0.420561235,52.0793372
10-08-2010,14.97784147,2.20889614,45.76279787
11-08-2010,19.95197325,2.332997807,54.37563479
12-08-2010,15.22300469,-0.070109915,48.64740292
13-08-2010,17.37549763,-1.448164706,50.40491895
14-08-2010,20.3701671,-3.04982657,53.53359317
15-08-2010,18.19574777,-2.113065317,53.1795112
16-08-2010,15.78867434,-1.948338439,53.10537954
17-08-2010,16.39262344,2.198990043,49.55578324
18-08-2010,19.06361996,0.325336991,52.1365909
19-08-2010,16.12704663,0.75775809,53.97256281
20-08-2010,17.9062489,-3.134098775,47.41531488
21-08-2010,17.45225755,-1.5758121,52.30886419
22-08-2010,15.94795889,1.577778093,56.89231014
23-08-2010,21.43138963,0.704748852,48.90060472
24-08-2010,18.30600941,0.082609262,61.40596932
25-08-2010,12.88491536,1.180901913,62.30769767
26-08-2010,17.20752812,2.818939024,50.07164603
27-08-2010,15.41288508,0.066655937,63.42436179
28-08-2010,18.34561188,0.536615261,56.25821714
29-08-2010,14.96246795,0.75715029,59.40945538
30-08-2010,16.22730542,4.093456574,55.17517989
31-08-2010,17.37855328,-2.605373187,62.6159057
01-09-2010,18.0144472,1.608185329,60.37399052
02-09-2010,13.79928515,0.45214578,54.61608386
03-09-2010,15.4504243,1.516801688,53.20455897
04-09-2010,15.09171647,-0.275835719,52.07306288
05-09-2010,14.65978351,0.681625732,60.65847536
06-09-2010,19.42486218,1.868297177,62.92539829
07-09-2010,16.63412716,5.517898839,63.6621257
08-09-2010,13.23532487,2.109170221,60.16152721
09-09-2010,17.52848458,-0.325184287,55.31036312
10-09-2010,19.87549893,0.362273776,58.02855955
11-09-2010,17.63731909,0.36997723,67.54383849
12-09-2010,12.47764427,-1.590010831,59.70158615
13-09-2010,14.49472189,0.662828806,63.18382121
14-09-2010,17.94664413,2.31285636,57.42975377
15-09-2010,13.94995558,-0.640964809,64.83136247
16-09-2010,16.20826103,2.900983144,61.19953254
17-09-2010,16.82808614,2.118885213,69.05999347
18-09-2010,13.38603355,0.345907356,68.03155913
19-09-2010,15.08481237,1.296049995,62.02134775
20-09-2010,8.6881998,3.967948928,64.20133081
21-09-2010,13.09174322,2.733925947,62.41241061
22-09-2010,14.60808779,1.710915254,58.4026353
23-09-2010,12.593293,1.406328873,61.54276889
24-09-2010,18.33225412,1.943840767,67.14951989
25-09-2010,12.18866413,1.128294795,68.11135808
26-09-2010,14.15332201,-1.193251357,67.55250578
27-09-2010,15.28230955,5.095972208,65.62378878
28-09-2010,17.89374942,2.335404555,72.11836137
29-09-2010,12.13281289,2.770208283,68.08910366
30-09-2010,17.32716092,2.157533796,71.60372625
01-10-2010,15.02055872,1.213944799,59.53224792
02-10-2010,13.03929768,2.110753002,49.10029937
03-10-2010,15.93170684,0.06434081,70.43983617
04-10-2010,15.41376518,5.953607569,62.20299008
05-10-2010,13.82631651,0.761484244,68.56771841
06-10-2010,15.18041421,1.14128448,68.41979672
07-10-2010,14.28719374,2.105511493,78.16464739
08-10-2010,15.3048126,4.775342293,72.52195892
09-10-2010,16.4249364,2.942959708,71.64248518
10-10-2010,18.29853921,1.145576014,75.28615553
11-10-2010,12.67963083,4.960463455,73.22840788
12-10-2010,19.45300205,4.255202308,69.37888127
13-10-2010,11.31734099,4.046644874,77.30253491
14-10-2010,14.95542526,4.393406694,66.67075404
15-10-2010,16.47599519,6.992658956,74.10646913
16-10-2010,15.90458436,6.760543004,65.01941162
17-10-2010,14.14330312,2.535061752,74.04022701
18-10-2010,15.02140723,6.083621543,74.24484482
19-10-2010,14.50343297,4.305606314,81.91762518
20-10-2010,14.36530661,4.562933804,65.96192385
21-10-2010,17.30064361,1.359671234,71.02971506
22-10-2010,16.37565868,3.726612758,78.39076207
23-10-2010,14.33876397,2.847371545,76.19290453
24-10-2010,17.58948687,5.393387261,75.65251032
25-10-2010,16.47331916,5.842863386,70.20060233
26-10-2010,17.55558611,1.209683023,72.2530456
27-10-2010,17.26294899,4.373731248,81.65369268
28-10-2010,14.42219651,6.175122579,75.38772018
29-10-2010,15.03896282,4.298009089,77.7342071
30-10-2010,17.73567016,5.757445251,75.48891056
31-10-2010,17.54617698,5.276519844,70.35210785
01-11-2010,16.37055723,5.348257997,81.13445035
02-11-2010,16.73648385,4.514839855,79.17454389
03-11-2010,19.14914574,3.183008957,88.37461366
04-11-2010,15.50515096,3.411650449,71.95157813
05-11-2010,17.87942923,6.24401211,81.32035897
06-11-2010,16.48022411,5.295155057,70.82268493
07-11-2010,16.55102671,5.14410483,78.3348978
08-11-2010,19.28809714,4.801839389,82.59325821
09-11-2010,18.84787419,5.065562748,67.50736191
10-11-2010,18.932871,7.179230192,76.99539267
11-11-2010,20.02789953,5.191332443,75.35068419
12-11-2010,17.57228681,3.767731855,74.79824099
13-11-2010,19.00973571,6.979706016,80.3699603
14-11-2010,17.1430261,5.641556695,84.1777298
15-11-2010,18.53176648,6.080327656,78.03280796
16-11-2010,17.74513062,8.528657315,79.84599296
17-11-2010,18.32346426,6.170173939,79.50388753
18-11-2010,19.44587786,6.718159319,79.04953418
19-11-2010,16.74721245,4.598987015,73.69633422
20-11-2010,22.69847894,6.120451334,84.78212869
21-11-2010,16.63364223,7.446398189,80.80703959
22-11-2010,16.35115529,4.280748131,81.39089905
23-11-2010,21.23145305,6.996297776,75.46361879
24-11-2010,20.63605852,6.926935876,77.27396314
25-11-2010,20.4402369,6.917873388,78.7574933
26-11-2010,20.58967346,8.491323535,72.02982078
27-11-2010,19.45115332,7.516312386,71.3167149
28-11-2010,17.82543954,9.310234902,76.80373477
29-11-2010,19.91745304,5.680594983,82.46479676
30-11-2010,18.55896714,7.452075001,76.62534186
01-12-2010,22.01248397,7.451431037,74.82994456
02-12-2010,19.91854684,5.796702956,75.87758011
03-12-2010,18.7135029,8.910169694,77.69542218
04-12-2010,19.8749349,11.03714603,78.21804723
05-12-2010,21.49810698,7.598280185,90.82423437
06-12-2010,19.70061487,8.454196667,85.27308988
07-12-2010,19.34067932,7.895519405,85.12129051
08-12-2010,21.63074036,6.769620906,85.8318293
09-12-2010,21.79268771,5.17927216,74.98040752
10-12-2010,20.44935243,6.921304601,73.8423543
11-12-2010,20.68269439,5.960696475,74.39357857
12-12-2010,22.25140326,10.67255301,86.56830828
13-12-2010,19.05461907,8.010577738,77.1217707
14-12-2010,19.30024812,7.73026241,73.55701649
15-12-2010,20.84352998,9.647808475,77.6090129
16-12-2010,22.01957275,6.695405384,78.51530624
17-12-2010,23.23508747,7.290689299,80.98890027
18-12-2010,25.7314973,8.605027439,80.83426722
19-12-2010,24.66427425,10.10696821,75.36548568
20-12-2010,22.79785584,9.376181945,82.85576668
21-12-2010,23.24903614,9.054907977,76.14685649
22-12-2010,21.45185306,8.857271572,78.47105022
23-12-2010,23.59018601,9.397015188,82.59020509
24-12-2010,23.22060227,9.154582164,75.84545411
25-12-2010,24.61442015,7.361444335,76.10038413
26-12-2010,22.48589013,9.02866397,81.79244717
27-12-2010,25.35066876,7.40098124,74.42682575
28-12-2010,27.54928115,9.183918435,76.66737043
29-12-2010,24.43826359,8.390899356,81.24037134
30-12-2010,25.63128988,12.96930191,88.59698197
31-12-2010,26.38028798,9.147513348,81.21297106
01-01-2011,24.36969262,7.14687429,80.40318723
02-01-2011,25.79240108,9.096581713,80.54269058
03-01-2011,25.54138147,10.12023499,72.36612473
04-01-2011,25.88337647,11.89330125,78.14819884
05-01-2011,24.31362842,8.539836327,77.25431531
06-01-2011,26.08003732,7.089821635,78.83884614
07-01-2011,27.19807703,10.72684516,77.63613349
08-01-2011,29.27507494,7.467483717,78.76970805
09-01-2011,28.46162986,8.919595923,75.12649082
10-01-2011,31.01929636,9.221490343,76.78454474
11-01-2011,25.34757197,9.536197451,70.1551439
12-01-2011,28.79568627,10.70574575,74.49270856
13-01-2011,27.58589914,8.676514664,82.83960243
14-01-2011,31.76633353,9.319945936,77.26795893
15-01-2011,25.93693638,9.736306251,75.35315007
16-01-2011,26.04013789,10.00787087,84.7176292
17-01-2011,26.68603904,9.954559402,68.20758043
18-01-2011,23.8014208,10.48474735,69.23477174
19-01-2011,27.16118657,11.11798655,83.11152053
20-01-2011,26.85696367,10.46122923,74.53937123
21-01-2011,28.83754879,10.57126335,72.85401422
22-01-2011,29.38075738,7.534708058,67.82410229
23-01-2011,32.60897574,9.999087736,75.80770456
24-01-2011,30.91572757,10.65725188,76.03660103
25-01-2011,28.01812871,11.04418348,67.58296302
26-01-2011,27.53092658,8.923559641,72.09132143
27-01-2011,30.46613176,8.983370631,70.84859398
28-01-2011,26.99503629,9.119148981,73.53582088
29-01-2011,33.45025593,10.79181552,66.38581424
30-01-2011,32.29663574,11.54343312,77.96438249
31-01-2011,29.14835813,9.385358828,76.00287555
01-02-2011,26.80788702,11.36094932,69.32360517
02-02-2011,33.08779646,10.18520112,69.76981486
03-02-2011,30.29527344,9.813046683,69.87900746
04-02-2011,33.14265019,9.680411499,66.37565575
05-02-2011,27.61914742,11.11393652,67.75308934
06-02-2011,29.74851682,10.477438,68.31896811
07-02-2011,31.0952561,13.39638284,77.4318798
08-02-2011,31.31442867,8.696404693,73.79507168
09-02-2011,30.45419207,10.74251705,73.42701061
10-02-2011,32.73199548,9.160714473,70.29252815
11-02-2011,29.48110532,8.63826887,62.54292623
12-02-2011,31.45967722,9.912117528,67.60635799
13-02-2011,32.11111894,10.11920544,72.34819264
14-02-2011,33.02346094,14.27373966,60.88414287
15-02-2011,33.53979598,9.602112274,70.03582148
16-02-2011,29.9871562,8.163469022,78.1416603
17-02-2011,29.28594189,10.24721956,71.51132156
18-02-2011,35.02507452,6.703276283,72.9441703
19-02-2011,33.24768611,9.653407161,66.63576408
20-02-2011,31.1971752,9.790066475,70.05213294
21-02-2011,35.90526246,10.93120307,61.29006542
22-02-2011,33.14080584,11.17160545,68.52406301
23-02-2011,35.37220525,8.926291206,67.48075036
24-02-2011,33.25042755,9.4248109,65.32118414
25-02-2011,37.33626138,8.469258852,70.11333671
26-02-2011,36.82238795,7.892685898,60.49999976
27-02-2011,32.90825576,10.01460296,61.91831429
28-02-2011,35.44131282,7.603015341,62.98974441
01-03-2011,34.87839148,8.853748767,57.02246719
02-03-2011,36.41182666,7.94389739,62.96262643
03-03-2011,31.82907013,10.22083764,52.89021765
04-03-2011,35.21277802,12.05680982,66.37610539
05-03-2011,36.03666244,7.35934413,61.03064436
06-03-2011,30.47882972,6.487982153,57.8488815
07-03-2011,31.7036211,9.034698767,55.93723213
08-03-2011,30.06281553,9.198843928,58.59192687
09-03-2011,33.67089921,9.455317102,62.8619121
10-03-2011,35.71050135,8.408655262,61.81527165
11-03-2011,37.34308639,8.726776538,55.20512385
12-03-2011,34.54675014,9.52740705,54.15922756
13-03-2011,37.71319497,10.4840155,61.33100904
14-03-2011,31.75036225,5.936861161,54.09244692
15-03-2011,31.15558339,8.260943713,57.66208155
16-03-2011,34.50020244,9.078854343,57.64043618
17-03-2011,35.42553027,7.323851656,58.24198645
18-03-2011,34.63524972,11.23914829,60.63402405
19-03-2011,30.60612035,7.629777733,49.68993708
20-03-2011,34.60024334,8.460390544,46.11221887
21-03-2011,32.2041257,9.294756,52.49532649
22-03-2011,36.18408327,7.511163464,64.0061354
23-03-2011,35.60669092,5.56459194,64.77677638
24-03-2011,33.01956538,7.626842516,63.49078468
25-03-2011,33.89448826,9.748389016,53.04066398
26-03-2011,32.82375203,7.632339886,44.7674435
27-03-2011,34.83383177,6.800555754,41.63714483
28-03-2011,36.88353437,9.390330382,49.95844081
29-03-2011,33.01290212,7.436385081,51.71662051
30-03-2011,36.00059314,7.097162585,58.89063379
31-03-2011,33.93716978,8.015596128,56.40930795
01-04-2011,33.41416173,8.87571834,52.89242966
02-04-2011,34.78510587,11.21953848,46.99374708
03-04-2011,32.92497816,8.81441315,46.32917544
04-04-2011,33.88149855,9.239147141,52.09644143
05-04-2011,32.58341582,6.665525474,54.00650616
06-04-2011,38.89603928,5.810041771,52.17891461
07-04-2011,35.02158021,7.366014098,44.7476737
08-04-2011,33.53311748,7.356271694,52.87814357
09-04-2011,35.33910046,5.500096878,51.46157658
10-04-2011,34.6621198,6.776645795,43.68906719
11-04-2011,34.4175423,7.559681218,44.83441881
12-04-2011,36.05759892,7.421831134,51.91545982
13-04-2011,36.31115234,7.557651596,47.02081425
14-04-2011,33.69910321,7.157111945,55.86295898
15-04-2011,33.56954549,5.879087025,50.15031979
16-04-2011,34.12927444,5.787198388,44.94262956
17-04-2011,30.03086316,4.677609863,47.05961041
18-04-2011,31.55679605,9.070749768,47.16622768
19-04-2011,37.2705585,6.330900056,42.9499283
20-04-2011,37.77355123,5.890193829,41.77548113
21-04-2011,33.92953935,4.750670467,49.59596207
22-04-2011,35.52192739,10.46339167,50.07009169
23-04-2011,34.92973962,4.365644922,48.62153996
24-04-2011,40.40066884,5.247808134,52.94239675
25-04-2011,36.41498608,6.430014282,42.42445019
26-04-2011,33.85021112,6.62151857,53.27658561
27-04-2011,32.12247714,7.072823591,40.17701451
28-04-2011,30.74550027,8.261876218,39.39911977
29-04-2011,34.2875005,6.224074774,35.44828474
30-04-2011,32.28742055,3.795029183,41.80930178
01-05-2011,30.87255577,4.90778246,41.31459567
02-05-2011,32.33827551,5.668986589,46.26261333
03-05-2011,31.38012569,8.223553566,44.65695112
04-05-2011,36.82677384,2.938446842,37.28210687
05-05-2011,35.12253431,6.752949955,41.09778414
06-05-2011,33.2475967,5.132901977,41.02356609
07-05-2011,36.12526879,6.033762037,33.8254986
08-05-2011,33.21953608,4.538076047,37.63033459
09-05-2011,31.23926024,3.341562607,38.5158337
10-05-2011,35.90274671,5.645781136,49.37808476
11-05-2011,33.8266605,5.415521313,43.01254262
12-05-2011,30.56439382,5.806530781,45.2167796
13-05-2011,32.14599092,4.24325201,34.26876679
14-05-2011,30.6609836,3.278457885,47.59442947
15-05-2011,29.52997608,1.755235905,47.99572555
16-05-2011,34.02912423,5.237970417,31.37083342
17-05-2011,35.87466938,4.560532537,37.71384033
18-05-2011,29.13567712,2.392130798,43.60267638
19-05-2011,32.93367257,2.949394166,44.23480876
20-05-2011,30.3793535,2.973934638,37.51503712
21-05-2011,30.5773128,1.36680729,39.28031525
22-05-2011,30.23575928,2.282388857,37.72689611
23-05-2011,29.55964661,1.726237272,41.17759541
24-05-2011,31.24988926,2.726800765,46.52884268
25-05-2011,29.3543404,2.156499768,36.61094963
26-05-2011,31.41876617,0.74357962,45.3992616
27-05-2011,30.63724646,6.138051427,36.42160677
28-05-2011,30.11799653,4.903618033,36.03246776
29-05-2011,28.63727706,1.777503953,44.31005984
30-05-2011,29.15375782,3.276499964,44.77911367
31-05-2011,31.67140636,3.416532084,44.38470272
01-06-2011,31.01425251,4.500084583,33.51277586
02-06-2011,27.90761658,1.409347165,37.73201712
03-06-2011,29.91025969,4.199913917,44.1526322
04-06-2011,31.06184118,1.665117326,40.22723094
05-06-2011,26.06637728,0.409147881,34.63881064
06-06-2011,30.33672378,3.425879133,42.29254199
07-06-2011,27.76831207,4.203333048,36.42651956
08-06-2011,30.0771001,6.077389779,48.97870994
09-06-2011,27.25056134,0.325100354,47.74174747
10-06-2011,25.00737311,3.10308173,43.05540298
11-06-2011,25.20103825,1.370887042,46.86324116
12-06-2011,28.39025472,3.092406914,40.41136535
13-06-2011,28.65051541,-0.355672088,43.94969757
14-06-2011,26.15849494,-0.11046564,47.5521032
15-06-2011,29.07949167,0.554456637,41.43786474
16-06-2011,24.3136148,1.772267235,38.98716917
17-06-2011,27.33806221,0.628743107,31.79857741
18-06-2011,24.8810243,2.516500711,39.97043285
19-06-2011,25.83153694,3.006844164,44.5734417
20-06-2011,27.06152624,2.305498641,45.26050943
21-06-2011,25.07683913,3.775008822,43.13595282
22-06-2011,25.85895904,1.912344854,37.99516167
23-06-2011,28.47057759,-0.593862842,30.91079746
24-06-2011,25.13369804,3.220541001,38.41776887
25-06-2011,27.7879743,0.212869173,39.47672062
26-06-2011,23.68595379,2.432508121,39.54403133
27-06-2011,26.83347315,3.374924009,44.31728705
28-06-2011,28.48527001,1.647978056,51.27428
29-06-2011,20.48693333,-1.331472559,42.09046424
30-06-2011,23.66439389,-0.513521832,40.52156959
01-07-2011,26.24021422,2.800169522,40.44698053
02-07-2011,24.50783926,0.51586499,42.50828441
03-07-2011,25.48410734,0.843659092,37.89353022
04-07-2011,23.3618073,1.818552168,42.78995368
05-07-2011,24.5710468,1.682096607,44.60226222
06-07-2011,23.91478074,1.014401471,43.56110112
07-07-2011,26.39019663,0.243093575,44.97003261
08-07-2011,24.39225162,0.048304668,45.02584473
09-07-2011,24.38772355,1.766695097,34.17748682
10-07-2011,22.7182541,1.274080098,46.40621108
11-07-2011,22.39671742,0.023004864,40.05664785
